"","profilID","insurer","coverage","price.x","price.y","Var_Price","price","type","level","id","applicantcount","loannb","firstloan_amount","firstloan_type","firstloan_type_tax","firstloan_rate","firstloan_duration_years","firstloan_differ","contract_start_days","primary_applicant_sex","primary_applicant_age","primary_applicant_marital_status","post_code","primary_applicant_occupation_code","primary_applicant_contract","primary_applicant_working_time","primary_applicant_travel","primary_applicant_risk","primary_applicant_smoke","primary_applicant_share","secondary_applicant_sex","secondary_applicant_age","secondary_applicant_marital_status","secondary_applicant_occupation_code","secondary_applicant_contract","secondary_applicant_working_time","secondary_applicant_travel","secondary_applicant_risk","secondary_applicant_smoke","secondary_applicant_share","contract_start_date"
"143","LOAN2017_211","Groupe AXA","Minimum",5409,5477,-0.0124155559612926,5409,"CLASSIQUE","LOAN2017",211,"Non",1,186880,"Amortissable","Fixe","1,6",20,0,185,"Homme",45,"Marié",59880,"Ouvrier","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.5,"Homme","41","Pacs","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"144","LOAN2017_212","Groupe AXA","Minimum",30619,28564,0.0719437053633945,30619,"CLASSIQUE","LOAN2017",212,"Non",1,421940,"Amortissable","Fixe","1,4",25,0,30,"Femme",43,"Concubinage",24300,"Fonctionnaire","CDI","Temps plein","Non","Non","oui",0.7,"Homme","54","Pacs","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"145","LOAN2017_213","Groupe AXA","Minimum",1811,1809,0.00110558319513543,1811,"CLASSIQUE","LOAN2017",213,"Oui",1,240300,"Amortissable","Fixe","2,2",15,0,60,"Homme",35,"Marié",37120,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"146","LOAN2017_214","Groupe AXA","Minimum",1967,2203,-0.107126645483432,1967,"CLASSIQUE","LOAN2017",214,"Oui",1,229630,"Amortissable","Variable","1,7",15,0,152,"Homme",37,"Pacs",30200,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"147","LOAN2017_215","Groupe AXA","Minimum",1605,1616,-0.00680693069306926,1605,"CLASSIQUE","LOAN2017",215,"Non",1,97100,"Amortissable","Fixe","1,9",20,3,274,"Homme",35,"Concubinage",67690,"Salarié cadre","Saisonnier","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.7,"Femme","39","Pacs","Salarié cadre","CDI","Temps plein","Non","Non","oui","0.3",NA
"148","LOAN2017_216","Groupe AXA","Minimum",9086,9346,-0.0278193879734646,9086,"CLASSIQUE","LOAN2017",216,"Non",1,169600,"Amortissable","Fixe","1,5",20,1,95,"Femme",57,"Célibataire",33420,"Salarié ","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",0.5,"Homme","46","Marié","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"149","LOAN2017_217","Groupe AXA","Formule Optimum",2096,2023,0.0360850222441917,2096,"CLASSIQUE","LOAN2017",217,"Non",1,59000,"Amortissable","Variable","2,2",20,0,160,"Homme",45,"Pacs",38620,"Fonctionnaire","CDI","Temps partiel","Non","Non","Non",0.5,"Homme","32","Concubinage","Salarié ","CDI","Temps plein","Non","Non","oui","0.5",NA
"150","LOAN2017_217","Groupe AXA","Minimum",1333,1286,0.036547433903577,1333,"CLASSIQUE","LOAN2017",217,"Non",1,59000,"Amortissable","Variable","2,2",20,0,160,"Homme",45,"Pacs",38620,"Fonctionnaire","CDI","Temps partiel","Non","Non","Non",0.5,"Homme","32","Concubinage","Salarié ","CDI","Temps plein","Non","Non","oui","0.5",NA
"151","LOAN2017_218","Groupe AXA","Formule Optimum",2778,2775,0.00108108108108107,2778,"CLASSIQUE","LOAN2017",218,"Non",1,245214,"Amortissable","Fixe","1,9",15,0,86,"Homme",30,"Pacs",84150,"Salarié ","TNS","Temps partiel","Non","Non","Non",0.5,"Homme","36","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"152","LOAN2017_218","Groupe AXA","Minimum",1746,1738,0.0046029919447641,1746,"CLASSIQUE","LOAN2017",218,"Non",1,245214,"Amortissable","Fixe","1,9",15,0,86,"Homme",30,"Pacs",84150,"Salarié ","TNS","Temps partiel","Non","Non","Non",0.5,"Homme","36","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"153","LOAN2017_22","Groupe AXA","Minimum",9224,9412,-0.0199745006374841,9224,"CLASSIQUE","LOAN2017",22,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",50,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Non","Oui",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"154","LOAN2017_221","Groupe AXA","Minimum",3442,3457,-0.00433902227364769,3442,"CLASSIQUE","LOAN2017",221,"Non",1,249380,"Amortissable","Fixe","1,2",20,0,113,"Homme",39,"Concubinage",75016,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",0.7,"Femme","26","Divorcé","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"155","LOAN2017_223","Groupe AXA","Minimum",5496,5218,0.0532771176696052,5496,"CLASSIQUE","LOAN2017",223,"Non",1,381000,"Amortissable","Fixe","2,2",20,0,258,"Homme",32,"Concubinage",51500,"Fonctionnaire","Intérimaire","Temps partiel","Non","Non","Non",0.7,"Femme","39","Célibataire","Agriculteur","CDI","Temps plein","Non","Non","Non","0.3",NA
"156","LOAN2017_226","Groupe AXA","Minimum",3869,3923,-0.013764975783839,3869,"CLASSIQUE","LOAN2017",226,"Oui",1,180550,"Amortissable","Variable","1,7",20,0,130,"Homme",42,"Divorcé",7370,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"157","LOAN2017_227","Groupe AXA","Minimum",6833,6375,0.071843137254902,6833,"CLASSIQUE","LOAN2017",227,"Oui",1,266353,"Amortissable","Fixe","1,9",20,3,17,"Femme",44,"Célibataire",39330,"Salarié ","CDI","Temps partiel","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"158","LOAN2017_228","Groupe AXA","Minimum",2944,2980,-0.0120805369127517,2944,"CLASSIQUE","LOAN2017",228,"Non",1,126000,"Amortissable","Fixe","1,5",20,0,146,"Homme",46,"Célibataire",1160,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","30","Marié","Salarié cadre","TNS","Temps plein","Non","Non","Non","0.3",NA
"159","LOAN2017_229","Groupe AXA","Minimum",4704,4723,-0.0040228668219352,4704,"CLASSIQUE","LOAN2017",229,"Non",1,182600,"Amortissable","Variable","1,9",25,0,197,"Homme",34,"Célibataire",92230,"Salarié cadre","CDI","Temps plein","Non","Non","oui",0.7,"Homme","35","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Oui","oui","0.3",NA
"160","LOAN2017_23","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",23,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"161","LOAN2017_230","Groupe AXA","Formule Optimum",7487,7222,0.0366934367211298,7487,"CLASSIQUE","LOAN2017",230,"Non",1,346000,"Amortissable","Fixe","1,7",20,1,97,"Homme",39,"Concubinage",84700,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Homme","32","Pacs","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.5",NA
"162","LOAN2017_230","Groupe AXA","Minimum",4692,4526,0.036676977463544,4692,"CLASSIQUE","LOAN2017",230,"Non",1,346000,"Amortissable","Fixe","1,7",20,1,97,"Homme",39,"Concubinage",84700,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Homme","32","Pacs","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.5",NA
"163","LOAN2017_231","Groupe AXA","Formule Optimum",12614,13422,-0.060199672180003,12614,"CLASSIQUE","LOAN2017",231,"Non",1,244900,"In Fine","Fixe","1,7",20,0,248,"Femme",38,"Concubinage",59650,"Salarié ","TNS","Temps plein","Non","Non","Non",0.5,"Femme","37","Pacs","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"164","LOAN2017_231","Groupe AXA","Minimum",9711,10348,-0.0615577889447236,9711,"CLASSIQUE","LOAN2017",231,"Non",1,244900,"In Fine","Fixe","1,7",20,0,248,"Femme",38,"Concubinage",59650,"Salarié ","TNS","Temps plein","Non","Non","Non",0.5,"Femme","37","Pacs","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"165","LOAN2017_233","Groupe AXA","Minimum",180,168,0.0714285714285714,180,"CLASSIQUE","LOAN2017",233,"Non",1,20000,"Amortissable","Fixe","2,1",19,0,365,"Homme",30,"Marié",44130,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Homme","30","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"166","LOAN2017_234","Groupe AXA","Minimum",1424,1267,0.123914759273875,1424,"CLASSIQUE","LOAN2017",234,"Oui",1,137600,"Amortissable","Fixe","1,8",20,3,133,"Homme",32,"Marié",62870,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"167","LOAN2017_235","Groupe AXA","Minimum",699,679,0.0294550810014726,699,"CLASSIQUE","LOAN2017",235,"Oui",1,93000,"Amortissable","Fixe","1,9",20,0,107,"Femme",26,"Marié",80270,"Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"168","LOAN2017_238","Groupe AXA","Minimum",2293,2319,-0.0112117291936179,2293,"CLASSIQUE","LOAN2017",238,"Non",1,154420,"Amortissable","Fixe","2,1",15,3,136,"Femme",45,"Marié",74150,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Femme","39","Célibataire","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.5",NA
"169","LOAN2017_24","Groupe AXA","Formule Optimum",2015,2117,-0.048181388757676,2015,"CLASSIQUE","LOAN2017",24,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",25,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"170","LOAN2017_24","Groupe AXA","Minimum",1338,1385,-0.0339350180505416,1338,"CLASSIQUE","LOAN2017",24,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",25,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"171","LOAN2017_240","Groupe AXA","Formule Optimum",22428,23559,-0.0480071310327264,22428,"CLASSIQUE","LOAN2017",240,"Non",1,390268,"Amortissable","Fixe","1,7",25,0,194,"Femme",37,"Marié",57260,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","46","Marié","Salarié ","CDI","Temps plein","Non","Non","oui","0.3",NA
"172","LOAN2017_240","Groupe AXA","Minimum",15154,15966,-0.0508580734059877,15154,"CLASSIQUE","LOAN2017",240,"Non",1,390268,"Amortissable","Fixe","1,7",25,0,194,"Femme",37,"Marié",57260,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","46","Marié","Salarié ","CDI","Temps plein","Non","Non","oui","0.3",NA
"173","LOAN2017_241","Groupe AXA","Formule Optimum",4055,4094,-0.00952613580850026,4055,"CLASSIQUE","LOAN2017",241,"Oui",1,142000,"Amortissable","Fixe","1,2",20,1,133,"Femme",40,"Célibataire",37390,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"174","LOAN2017_241","Groupe AXA","Minimum",2555,2583,-0.010840108401084,2555,"CLASSIQUE","LOAN2017",241,"Oui",1,142000,"Amortissable","Fixe","1,2",20,1,133,"Femme",40,"Célibataire",37390,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"175","LOAN2017_243","Groupe AXA","Formule Optimum",9486,9516,-0.00315258511979821,9486,"CLASSIQUE","LOAN2017",243,"Non",1,390000,"Amortissable","Fixe","1,7",15,0,82,"Homme",38,"Célibataire",45410,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",0.7,"Homme","39","Concubinage","Salarié ","TNS","Temps plein","Non","Non","Non","0.3",NA
"176","LOAN2017_243","Groupe AXA","Minimum",6011,6044,-0.00545996029119789,6011,"CLASSIQUE","LOAN2017",243,"Non",1,390000,"Amortissable","Fixe","1,7",15,0,82,"Homme",38,"Célibataire",45410,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",0.7,"Homme","39","Concubinage","Salarié ","TNS","Temps plein","Non","Non","Non","0.3",NA
"177","LOAN2017_245","Groupe AXA","Minimum",1377,1341,0.0268456375838926,1377,"CLASSIQUE","LOAN2017",245,"Oui",1,243000,"Amortissable","Fixe","1,8",15,0,97,"Homme",28,"Concubinage",31430,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"178","LOAN2017_246","Groupe AXA","Minimum",2397,2408,-0.00456810631229232,2397,"CLASSIQUE","LOAN2017",246,"Non",1,112609,"Amortissable","Fixe","1,6",15,3,187,"Homme",52,"Célibataire",57250,"Commerçant","CDI","Temps plein","Non","Non","Non",0.5,"Homme","29","Marié","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui","0.5",NA
"179","LOAN2017_247","Groupe AXA","Minimum",1514,1446,0.0470262793914247,1514,"CLASSIQUE","LOAN2017",247,"Oui",1,235610,"Amortissable","Fixe","1,7",20,4,147,"Homme",19,"Concubinage",68990,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"180","LOAN2017_248","Groupe AXA","Minimum",2404,2337,0.0286692340607617,2404,"CLASSIQUE","LOAN2017",248,"Oui",1,316000,"Amortissable","Variable","2",20,3,168,"Homme",26,"Marié",18300,"Chef d'entreprise","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"181","LOAN2017_249","Groupe AXA","Minimum",2583,2597,-0.00539083557951481,2583,"CLASSIQUE","LOAN2017",249,"Non",1,213000,"In Fine","Fixe","1,8",10,0,287,"Femme",39,"Célibataire",6530,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",0.7,"Femme","28","Pacs","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"182","LOAN2017_25","Groupe AXA","Formule Optimum",7617,7761,-0.0185543100115965,7617,"CLASSIQUE","LOAN2017",25,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",50,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"183","LOAN2017_25","Groupe AXA","Minimum",4957,5088,-0.0257468553459119,4957,"CLASSIQUE","LOAN2017",25,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",50,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"184","LOAN2017_250","Groupe AXA","Minimum",2351,2313,0.0164288802421098,2351,"CLASSIQUE","LOAN2017",250,"Oui",1,293200,"Amortissable","Fixe","1,7",19,1,135,"Femme",29,"Marié",75011,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"185","LOAN2017_251","Groupe AXA","Minimum",5357,5369,-0.00223505308251071,5357,"CLASSIQUE","LOAN2017",251,"Non",1,106600,"In Fine","Variable","2,2",20,1,165,"Homme",43,"Célibataire",77450,"Salarié ","CDI","Temps plein","Non","Oui","Non",0.7,"Homme","25","Marié","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"186","LOAN2017_252","Groupe AXA","Formule Optimum",3354,3672,-0.0866013071895425,3354,"CLASSIQUE","LOAN2017",252,"Non",1,181800,"Amortissable","Fixe","1,7",20,0,143,"Homme",37,"Marié",31540,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","29","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"187","LOAN2017_252","Groupe AXA","Minimum",2110,2307,-0.0853922843519722,2110,"CLASSIQUE","LOAN2017",252,"Non",1,181800,"Amortissable","Fixe","1,7",20,0,143,"Homme",37,"Marié",31540,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","29","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"188","LOAN2017_253","Groupe AXA","Minimum",3860,3932,-0.0183112919633774,3860,"CLASSIQUE","LOAN2017",253,"Oui",1,71712,"Amortissable","Fixe","1,8",20,0,261,"Homme",53,"Concubinage",76390,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"189","LOAN2017_254","Groupe AXA","Minimum",3761,3779,-0.0047631648584282,3761,"CLASSIQUE","LOAN2017",254,"Non",1,190706,"Amortissable","Variable","1,8",11,2,87,"Homme",54,"Célibataire",77410,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","35","Concubinage","Fonctionnaire","CDI","Temps plein","Non","Non","Non","0.3",NA
"190","LOAN2017_255","Groupe AXA","Minimum",935,910,0.0274725274725274,935,"CLASSIQUE","LOAN2017",255,"Oui",1,165000,"Amortissable","Fixe","1,8",15,0,97,"Homme",28,"Pacs",35131,"Salarié ","CDD","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"191","LOAN2017_256","Groupe AXA","Minimum",3678,3564,0.031986531986532,3678,"CLASSIQUE","LOAN2017",256,"Oui",1,485170,"Amortissable","Fixe","1,7",15,0,158,"Homme",18,"Marié",85450,"Salarié cadre","CDI","Temps plein","Non","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"192","LOAN2017_258","Groupe AXA","Formule Optimum",7103,7121,-0.00252773486869817,7103,"CLASSIQUE","LOAN2017",258,"Non",1,277246,"Amortissable","Fixe","1,6",25,0,92,"Femme",36,"Célibataire",13330,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","34","Pacs","Enseignant","CDI","Temps plein","Non","Non","Non","0.5",NA
"193","LOAN2017_258","Groupe AXA","Minimum",4440,4463,-0.00515348420345063,4440,"CLASSIQUE","LOAN2017",258,"Non",1,277246,"Amortissable","Fixe","1,6",25,0,92,"Femme",36,"Célibataire",13330,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","34","Pacs","Enseignant","CDI","Temps plein","Non","Non","Non","0.5",NA
"194","LOAN2017_259","Groupe AXA","Formule Optimum",2356,2197,0.0723714155666819,2356,"CLASSIQUE","LOAN2017",259,"Non",1,146650,"Amortissable","Fixe","1,9",15,0,364,"Homme",40,"Pacs",27500,"Salarié ","CDI","Temps plein","Non","Non","Non",0.5,"Homme","33","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"195","LOAN2017_259","Groupe AXA","Minimum",1469,1371,0.0714806710430342,1469,"CLASSIQUE","LOAN2017",259,"Non",1,146650,"Amortissable","Fixe","1,9",15,0,364,"Homme",40,"Pacs",27500,"Salarié ","CDI","Temps plein","Non","Non","Non",0.5,"Homme","33","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"196","LOAN2017_26","Groupe AXA","Formule Optimum",4257,4372,-0.0263037511436414,4257,"CLASSIQUE","LOAN2017",26,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Oui",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"197","LOAN2017_26","Groupe AXA","Minimum",2694,2776,-0.0295389048991355,2694,"CLASSIQUE","LOAN2017",26,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Oui",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"198","LOAN2017_261","Groupe AXA","Minimum",2842,3196,-0.110763454317897,2842,"CLASSIQUE","LOAN2017",261,"Oui",1,220843,"Amortissable","Fixe","1,6",20,0,243,"Homme",37,"Célibataire",13540,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"199","LOAN2017_262","Groupe AXA","Formule Optimum",36424,37154,-0.0196479517683157,36424,"CLASSIQUE","LOAN2017",262,"Non",1,182000,"In Fine","Variable","2",20,0,172,"Homme",53,"Concubinage",3300,"Agriculteur","TNS","Temps plein","Non","Non","Non",0.7,"Homme","35","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"200","LOAN2017_262","Groupe AXA","Minimum",31934,33018,-0.032830577260888,31934,"CLASSIQUE","LOAN2017",262,"Non",1,182000,"In Fine","Variable","2",20,0,172,"Homme",53,"Concubinage",3300,"Agriculteur","TNS","Temps plein","Non","Non","Non",0.7,"Homme","35","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"201","LOAN2017_263","Groupe AXA","Minimum",680,667,0.0194902548725637,680,"CLASSIQUE","LOAN2017",263,"Oui",1,83480,"Amortissable","Fixe","1,7",20,0,104,"Femme",28,"Marié",59530,"Fonctionnaire","CDI","Temps plein","Non","Oui","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"202","LOAN2017_264","Groupe AXA","Minimum",5886,5996,-0.0183455637091394,5886,"CLASSIQUE","LOAN2017",264,"Oui",1,109000,"Amortissable","Fixe","1,8",20,1,117,"Femme",53,"Concubinage",81220,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"203","LOAN2017_265","Groupe AXA","Minimum",1666,1659,0.00421940928270037,1666,"CLASSIQUE","LOAN2017",265,"Non",1,229600,"Amortissable","Fixe","2,3",15,1,245,"Homme",34,"Marié",62120,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","35","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"204","LOAN2017_266","Groupe AXA","Minimum",962,883,0.0894677236693091,962,"CLASSIQUE","LOAN2017",266,"Non",1,159500,"Amortissable","Variable","2",12,0,153,"Homme",32,"Pacs",93130,"Ouvrier","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.5,"Homme","29","Célibataire","Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"205","LOAN2017_267","Groupe AXA","Formule Optimum",7181,7232,-0.00705199115044253,7181,"CLASSIQUE","LOAN2017",267,"Non",1,187000,"Amortissable","Fixe","1,9",24,0,137,"Homme",45,"Pacs",75012,"Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",0.5,"Homme","30","Marié","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"206","LOAN2017_267","Groupe AXA","Minimum",4612,4662,-0.0107250107250108,4612,"CLASSIQUE","LOAN2017",267,"Non",1,187000,"Amortissable","Fixe","1,9",24,0,137,"Homme",45,"Pacs",75012,"Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",0.5,"Homme","30","Marié","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"207","LOAN2017_268","Groupe AXA","Formule Optimum",8291,8350,-0.00706586826347311,8291,"CLASSIQUE","LOAN2017",268,"Non",1,321920,"Amortissable","Fixe","1,2",18,0,155,"Homme",45,"Concubinage",93150,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Femme","35","Pacs","Commerçant","CDI","Temps plein","Non","Non","Non","0.5",NA
"208","LOAN2017_268","Groupe AXA","Minimum",5228,5276,-0.0090978013646702,5228,"CLASSIQUE","LOAN2017",268,"Non",1,321920,"Amortissable","Fixe","1,2",18,0,155,"Homme",45,"Concubinage",93150,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Femme","35","Pacs","Commerçant","CDI","Temps plein","Non","Non","Non","0.5",NA
"209","LOAN2017_269","Groupe AXA","Minimum",1064,1051,0.0123691722169363,1064,"CLASSIQUE","LOAN2017",269,"Non",1,120700,"Amortissable","Fixe","1,6",20,2,167,"Femme",30,"Célibataire",75008,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","28","Concubinage","Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"210","LOAN2017_27","Groupe AXA","Minimum",1852,1883,-0.0164630908125332,1852,"CLASSIQUE","LOAN2017",27,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",25,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Oui",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"211","LOAN2017_271","Groupe AXA","Minimum",20531,20980,-0.0214013346043851,20531,"CLASSIQUE","LOAN2017",271,"Oui",1,343000,"Amortissable","Fixe","2,4",20,0,172,"Homme",54,"Célibataire",75007,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"212","LOAN2017_272","Groupe AXA","Formule Optimum",7639,7105,0.0751583391977482,7639,"CLASSIQUE","LOAN2017",272,"Oui",1,124130,"Amortissable","Fixe","1,9",15,0,355,"Femme",54,"Concubinage",44710,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"213","LOAN2017_272","Groupe AXA","Minimum",5109,4766,0.0719681074276122,5109,"CLASSIQUE","LOAN2017",272,"Oui",1,124130,"Amortissable","Fixe","1,9",15,0,355,"Femme",54,"Concubinage",44710,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"214","LOAN2017_273","Groupe AXA","Minimum",2383,2402,-0.00791007493755203,2383,"CLASSIQUE","LOAN2017",273,"Non",1,112940,"Amortissable","Fixe","1,9",25,2,165,"Homme",39,"Célibataire",83170,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","30","Célibataire","Salarié ","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non","0.3",NA
